smiles,solubility,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
c1ccnnc1,1.1,3.5347222222222223,1.6388888888888888,3.5347222222222223,1.6388888888888888,0.4525571430979931,80.08999999999999,76.05799999999999,80.037448128,30,0,0.049568625573236845,-0.15917583224964102,0.15917583224964102,0.049568625573236845,0.8333333333333334,1.3333333333333333,1.5,3.000000000000001,77.47078006212229,4.242640687119286,3.203828267758419,3.203828267758419,3.0,1.7163977794943226,1.7163977794943226,0.9139826841355732,0.9139826841355732,0.48324370427588537,0.48324370427588537,0.25334087078389095,0.25334087078389095,-0.92,34.3994618804395,3.2768503937007876,1.4998028396056793,0.5163568727137455,35.83915264979472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,0.0,0.0,12.13273413692322,12.393687143226153,0.0,0.0,0.0,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,0.0,0.0,0.0,24.526421280149375,0.0,0.0,0.0,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,12.13273413692322,10.197363616602075,0.0,0.0,0.0,0.0,7.069444444444445,0.0,0.0,3.6527777777777777,3.2777777777777777,0.0,0.0,0.0,6,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,1,0.4765999999999999,22.031999999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(Cc1ccccc1)c2ccccc2,-4.62,2.183472222222222,1.1298148148148148,2.183472222222222,1.1298148148148148,0.6814602021498523,182.266,168.15399999999997,182.109550448,70,0,-0.023824284386609437,-0.06224873598769184,0.06224873598769184,0.023824284386609437,0.5,0.8571428571428571,1.2142857142857142,1.9574758959875327,322.26859780947655,9.639981912617825,8.187716254269354,8.187716254269354,6.949489742783179,5.028473986232466,5.028473986232466,3.471197119306979,3.471197119306979,2.387999593344604,2.387999593344604,1.578029610279528,1.578029610279528,-1.5599999999999996,2714.3052865680856,9.01309382086168,4.6134242634130755,2.4617954580094508,85.21838155435421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,23.96854622924601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,11.126902983393991,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,11.126902983393991,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,2.826579743008315,0.0,21.24712396069539,2.2596296296296297,0.0,0.0,0.14285714285714285,14,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,2,3.4718000000000018,60.29200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccccc1C(O)c2ccccc2,-2.55,9.991851851851852,-0.5162962962962969,9.991851851851852,0.5162962962962969,0.7604808075139262,184.238,172.14199999999997,184.088815004,70,0,0.10404556812191969,-0.3836608007323974,0.3836608007323974,0.10404556812191969,0.6428571428571429,1.0,1.3571428571428572,2.2962461305928525,340.99502151011234,9.803118619434356,7.798066556585844,7.798066556585844,6.877010097711745,4.656916363982707,4.656916363982707,3.223903662090487,3.223903662090487,2.2306207131570024,2.2306207131570024,1.4631106102222202,1.4631106102222202,-1.5999999999999996,2580.4142437867595,8.974738249053242,4.072611969877132,1.8314413265306126,83.64767319215363,5.106527394840706,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,11.126902983393991,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.103966387748303,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,17.230869371142294,60.6636706846161,0.0,0.0,0.0,20.23,6.103966387748303,5.106527394840706,0.0,0.0,0.0,11.126902983393991,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,9.991851851851852,1.858703703703704,0.0,19.33240740740741,-0.5162962962962969,0.0,0.0,0.07692307692307693,14,1,1,0,0,0,2,0,2,1,1,1,2,0,0,0,2,2.768300000000001,56.945800000000034,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(=O)c1ccccc1O,-1.836,10.483981481481482,-0.6128703703703702,10.483981481481482,0.07407407407407374,0.5912712208356958,137.13799999999998,130.082,137.047678464,52,0,0.25195368365308174,-0.5071219157350979,0.5071219157350979,0.25195368365308174,1.4,2.0,2.4,3.1529414466808685,257.53794892648057,7.560477932315068,5.2422132319119505,5.2422132319119505,4.71521405516327,2.79375634676635,2.79375634676635,1.8813998285450038,1.8813998285450038,1.1695090573361997,1.1695090573361997,0.6820006348246528,0.6820006348246528,-1.51,182.2382192735223,6.607785630153122,2.389632707443791,1.0748936229840518,58.09199178314606,10.84019487200289,5.749511833283905,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,5.563451491696996,9.901064578912528,5.907179729351506,0.0,0.0,5.733667477162185,0.0,0.0,29.828919765543436,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,0.0,11.013707124192212,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,63.32000000000001,5.907179729351506,4.794537184071822,0.0,11.3129633249809,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.84019487200289,0.0,0.0,10.483981481481482,8.980092592592593,5.0707407407407405,-0.6869444444444439,6.15212962962963,0.0,0.0,0.0,0.0,10,3,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,0.49110000000000004,36.62470000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCc1c(C)nc(NCC)[nH]c1=O,-3.028,11.70597978080121,-0.00749999999999984,11.70597978080121,0.00749999999999984,0.7777622124148633,209.29299999999998,190.141,209.152812228,84,0,0.25520690205739405,-0.3560156920274706,0.3560156920274706,0.25520690205739405,1.4,2.1333333333333333,2.6666666666666665,2.937331108314199,370.5860503155157,11.259148545064338,9.683889010710011,9.683889010710011,7.185070510202192,5.522658084291532,5.522658084291532,3.6123814055583274,3.6123814055583274,2.3468168071153723,2.3468168071153723,1.5095753027520187,1.5095753027520187,-1.32,2121.497652331005,11.75309941520468,5.534016093036588,3.0771112866110206,90.13667816581804,5.316788604006331,0.0,0.0,5.948339280986494,5.559266895052008,0.0,9.77851570501903,4.9839785209472085,0.0,0.0,13.344558822616634,26.689117645233267,17.802135892458033,0.0,0.0,5.948339280986494,0.0,9.967957041894417,0.0,40.0336764678499,11.861545009918906,21.611183565669286,0.0,0.0,10.876055499058339,5.948339280986494,0.0,0.0,16.51271344780699,6.4208216229260096,6.923737199690624,37.94649713177873,4.794537184071822,0.0,0.0,0.0,57.78,0.0,4.794537184071822,0.0,5.559266895052008,5.948339280986494,37.06460076123606,0.0,0.0,13.847474399381248,22.20848284559137,0.0,0.0,0.0,18.764693877551018,3.00581711388259,1.6468083900226762,0.569674508692366,0.0,2.941533840388007,6.7381389361300075,0.0,0.6363636363636364,15,2,4,0,0,0,0,1,1,3,2,4,5,0,0,0,1,1.85272,62.370400000000025,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.09,12.361570770557739,-1.5437315234735869,12.361570770557739,0.0696792328042326,0.6960164410604959,362.4660000000002,332.22600000000006,362.2093240599999,144,0,0.18962916290746307,-0.39277286440229164,0.39277286440229164,0.18962916290746307,1.2307692307692308,1.9615384615384615,2.6538461538461537,1.7350832012021693,683.8889217536757,18.90541291500631,15.701742962868114,15.701742962868114,12.170504622625403,9.957047497308325,9.957047497308325,9.557340138479042,9.557340138479042,8.653266583245495,8.653266583245495,7.281019867932493,7.281019867932493,-1.0400000000000003,715692.1381653672,18.329215372052044,5.727622740292945,2.138229150219643,154.03091112613612,15.319582184522117,12.207932775496605,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,19.420578929450514,67.76965845227089,11.83581209232279,6.103966387748303,24.90865655266576,11.566489892729878,0.0,0.0,28.583699077277743,70.49824295859531,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,45.1979712404969,9.589074368143644,28.583699077277743,58.79322575986332,11.64912463690315,0.0,0.0,0.0,94.83,29.51013457900663,24.90865655266576,0.0,28.951953554245897,19.26246486877803,25.683286491704038,5.573104530069267,6.076020106833881,6.923737199690624,6.923737199690624,0.0,0.0,0.0,24.256966952531407,31.725521463742414,-1.2319753217645075,0.13994650962747102,0.0,5.735065983349262,3.457807745847293,0.0,0.8095238095238095,26,3,5,4,0,4,0,0,0,5,3,5,2,3,0,3,4,1.7815999999999996,95.14240000000004,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCCC=C,-2.68,3.5504166666666666,1.0590277777777777,3.5504166666666666,1.0590277777777777,0.3611916015719576,82.14599999999999,72.06599999999999,82.07825032,34,0,-0.031876741053441425,-0.10307183078345948,0.10307183078345948,0.031876741053441425,1.0,1.3333333333333333,1.5,2.6559049179251715,36.0,4.82842712474619,3.9831276631254413,3.9831276631254413,2.914213562373095,2.132993161855452,2.132993161855452,1.1547005383792515,1.1547005383792515,0.5749149571305296,0.5749149571305296,0.23570226039551584,0.23570226039551584,-0.52,20.986300857070454,5.48,4.480000000000002,3.4800000000000018,39.18475553544408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,12.152040213667762,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,25.309911580864757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,12.152040213667762,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.899166666666666,7.100833333333333,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.1386000000000003,29.627999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2,12.11237659570001,-3.4907608707063056,12.11237659570001,0.03417230035443408,0.4788922076525895,397.52400000000006,373.33200000000016,397.06050787799995,132,0,0.24738108115387106,-0.31890544121867487,0.31890544121867487,0.24738108115387106,1.1304347826086956,1.6521739130434783,2.130434782608696,2.553910805634569,606.169366771198,17.5102254006209,13.760617075447477,17.104534009230573,10.645282935581864,7.305596092397999,13.017593325883128,5.299592160820501,13.401362217400766,2.376887331204845,9.394301902845418,1.618560076839072,8.468066170041597,0.050000000000000044,63844.11792460049,21.093383947939266,9.511668950377361,8.115110168657495,148.05362106327618,9.047494323423635,0.0,0.0,15.716828754185638,0.0,0.0,0.0,13.139891848781026,0.0,0.0,29.58082600149799,51.634539024324354,12.297610012659364,17.10341625101438,17.465291307752572,38.90540963893745,0.0,4.722094864452088,0.0,44.798365049776876,12.297610012659364,30.33183534230805,0.0,0.0,4.722094864452088,0.0,0.0,17.075262396891215,32.92333977248491,30.877641565469865,0.0,27.694948798762496,35.227318817825825,0.0,0.0,0.0,64.63,15.716828754185638,8.417796984328938,0.0,23.648172656926956,5.752853606746789,0.0,11.38172479611316,30.33183534230805,27.694948798762496,4.722094864452088,20.85435041206228,38.30082539691216,6.877906075372706,0.25119766733854076,0.0,-2.4703828717701075,0.48887038611740996,8.274547734468069,-0.06834460070886839,7.891696638531957,-3.4907608707063056,0.5714285714285714,23,1,5,0,0,0,1,0,1,6,1,9,10,0,0,0,1,3.7726000000000024,100.81550000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-7.8,6.136769337364575,0.3165277777777782,6.136769337364575,0.3165277777777782,0.5165015321569533,326.437,321.39700000000005,323.88338856,88,0,0.0784320824621372,-0.08428815605999784,0.08428815605999784,0.0784320824621372,0.5882352941176471,1.2352941176470589,1.8823529411764706,2.649505991756738,577.348938365776,12.576985790260121,8.276573710994265,12.056218441086541,8.002907755397974,4.593628656758613,6.4834510218047505,3.3470787944010043,5.353843774372656,2.2564879676145617,4.097893171234134,1.4418209027667195,2.5893543377011574,-0.1100000000000001,6584.480269259406,13.324679228788067,5.255925392825009,2.669225413029379,124.00482845996933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1374335880858,18.19910120538483,21.172169610876644,15.067899941223978,0.0,58.00469945116258,0.0,0.0,0.0,0.0,0.0,55.44500191101467,0.0,11.126902983393991,0.0,0.0,0.0,58.00469945116258,0.0,0.0,0.0,0.0,30.33183534230805,25.11316656870663,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,25.11316656870663,11.126902983393991,0.0,30.33183534230805,0.0,0.0,58.00469945116258,0.0,29.933048924302227,0.0,2.179133142969124,1.488302469135803,0.0,8.621737685815066,0.0,0.0,0.0,0.0,17,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,2,6.620600000000001,76.92800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clc1ccc(cc1)c2ccccc2Cl ,-5.28,6.065565633660871,0.7368551587301592,6.065565633660871,0.7368551587301592,0.6589511753025439,223.102,215.03799999999995,222.000305616,70,0,0.048388701028401634,-0.0843437391002565,0.0843437391002565,0.048388701028401634,0.7142857142857143,1.3571428571428572,2.0,2.498254962562555,432.3296467381504,9.966255326250886,7.374731099535461,8.886588991572372,6.770856947829096,4.276681947244772,5.032610893263227,2.986739302886413,3.8303752100990036,2.0290833327699453,2.610647869149476,1.3247669196949543,1.695597398062895,-0.98,2070.5875913948175,9.570263430477349,4.035028731724091,1.9176574475475268,93.09502977932434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53371512277308,23.762552697081826,15.608718119179649,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,58.57620317517553,0.0,11.126902983393991,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,48.53093654769288,10.045266627482652,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.172169610876644,0.0,0.0,48.53093654769288,0.0,23.20187978046503,0.0,11.871497403488142,0.0,1.495950018896448,2.1165123456790127,0.0,15.404929120825283,0.0,0.0,0.0,0.0,14,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,2,4.660400000000002,61.898000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C1CCC(\C)CC1,-4.47,2.3669444444444445,1.0196296296296294,2.3669444444444445,1.0196296296296294,0.4517552971114903,112.216,96.08799999999998,112.12520051199999,48,0,-0.044260160541008425,-0.0625093764618009,0.0625093764618009,0.044260160541008425,0.75,1.0,1.25,2.1923771580194713,48.438561897747256,5.983127663125442,5.983127663125442,5.983127663125442,3.787693700234704,3.787693700234704,3.787693700234704,3.3650439694243293,3.3650439694243293,2.3045304526403108,2.3045304526403108,1.426746322052511,1.426746322052511,0.0,70.79892376087899,6.125,2.52,1.5,52.288014675076575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108529,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,39.53076089108529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,39.53076089108529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,2.039259259259259,0.0,5.893518518518519,4.733888888888889,0.0,1.0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.832600000000001,36.79599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632,11.772487594976774,-0.6115882201646088,11.772487594976774,0.2792714466072015,0.8983573655630452,300.314,284.18600000000004,300.111006992,114,0,0.4165883461185471,-0.4496076200741812,0.4496076200741812,0.4165883461185471,0.9090909090909091,1.5909090909090908,2.3181818181818183,1.9474685379764014,643.6038826699457,15.7862462825598,12.036252365748636,12.036252365748636,10.66903509559602,6.748453449509896,6.748453449509896,4.253846854107431,4.253846854107431,2.5866050073440903,2.5866050073440903,1.6942628978787126,1.6942628978787126,-3.019999999999999,94467.12608560582,15.370380370360351,7.680451759836577,4.82422970884303,127.59812480946484,9.473725907600098,5.749511833283905,0.0,0.0,0.0,12.18648014187683,10.633577208012662,9.589074368143644,0.0,0.0,24.26546827384644,31.18920547353706,17.441139617828735,6.606881964512918,19.06280027574374,23.561252691243954,0.0,0.0,0.0,6.923737199690624,17.24045917252558,54.59730361615449,0.0,5.749511833283905,15.37044016181271,20.963846917510768,5.749511833283905,0.0,18.793362106389747,4.736862953800049,0.0,6.923737199690624,54.59730361615449,0.0,0.0,0.0,76.66,12.18648014187683,9.589074368143644,0.0,6.606881964512918,17.12428438265103,0.0,6.06636706846161,49.38830667892189,6.06636706846161,10.633577208012662,9.473725907600098,9.933978163726021,0.0,23.106196668906875,5.131053106044989,1.1081150700383209,0.30808295540438424,15.424593422690567,-1.173266843519369,1.9945807900415449,0.0,0.125,22,2,6,0,0,0,2,0,2,4,2,6,4,0,0,0,2,3.8659000000000017,83.17540000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP(=O)(NC(C)=O)SC ,0.54,11.169907407407408,-2.9201388888888893,11.169907407407408,0.3476543209876539,0.668589141165655,183.16899999999998,173.089,183.01190081,60,0,0.35217624291956934,-0.3090914542744625,0.35217624291956934,0.3090914542744625,1.7,2.2,2.3,4.0741188846199865,163.88563895756639,8.198670612749268,6.080206757355411,7.791130529283052,4.537822562996031,2.541950081414803,5.996550487863152,1.5306060648955597,6.017040622506298,0.7750941675450724,4.4885071253928395,0.35865503098130697,2.1827046448240344,0.009999999999999953,111.99670435343177,10.01,4.007779396991544,3.2470869187535727,63.96318106664046,4.5237471617118175,0.0,0.0,5.907179729351506,0.0,6.721418799418445,14.446880532080304,0.0,0.0,0.0,11.38172479611316,6.255769183511404,14.033534740968157,0.0,13.883332630714968,24.01032332488311,0.0,5.0872950630771525,0.0,6.923737199690624,13.365566724788938,0.0,0.0,0.0,5.0872950630771525,0.0,0.0,18.103143595531606,19.272746454140442,13.883332630714968,0.0,6.923737199690624,0.0,0.0,0.0,0.0,55.4,6.721418799418445,9.35958546900315,0.0,5.907179729351506,0.0,11.38172479611316,14.033534740968157,6.255769183511404,0.0,9.61104222478897,0.0,15.75425925925926,1.0019444444444443,10.40048611111111,2.212962962962963,0.0,-0.3476543209876539,0.0,1.6113271604938273,-1.6265972222222227,1.2988271604938273,0.75,10,1,4,0,0,0,0,0,0,4,1,6,3,0,0,0,0,1.24,41.94720000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrC(Br)(Br)Br,-3.14,3.125,-0.25,3.125,0.25,0.5981688567156235,331.62699999999995,331.62699999999995,327.6733484,32,0,0.1885328624252558,-0.04713321560631395,0.1885328624252558,0.04713321560631395,0.8,0.8,0.8,3.0237157840738176,19.11941547876375,4.5,2.011857892036909,8.355844048495726,2.0,0.7559289460184544,3.9279220242478625,0.42857142857142844,11.57142857142857,0.0,0.0,0.0,0.0,1.92,3.6096404744368114,6.92,2.28455463728191,24.676944444444445,64.20944145039498,0.0,0.0,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,0.0,0.0,0.0,63.719775591797394,0.0,0.0,0.0,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,63.719775591797394,0.0,-0.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.1773000000000002,38.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
